Age,BusinessTravel,DailyRate,DistanceFromHome,EnvironmentSatisfaction,JobInvolvement,JobLevel,MonthlyIncome,NumCompaniesWorked,OverTime,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsWithCurrManager,Department_Research & Development,Department_Sales,EducationField_Marketing,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,EmployeeSatisfaction,JobLevelSatisfaction,Attrition
42,0,926,21,3,3,2,5265,2,0,1,11,5,3,5,3,2,True,False,False,False,False,False,False,True,False,False,True,False,False,2.6666666666666665,6,0
38,1,1261,2,4,3,2,6553,9,0,0,14,3,3,1,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,3.0,6,0
38,1,1084,29,4,3,2,6261,3,0,1,9,3,1,7,7,7,True,False,False,True,False,False,False,True,False,False,False,True,False,3.0,8,0
27,2,472,1,3,2,2,4298,5,0,1,6,1,3,2,2,0,True,False,False,True,False,False,False,True,False,False,False,True,False,2.3333333333333335,2,0
49,0,1002,18,4,3,2,6804,1,1,2,7,0,3,7,7,7,True,False,False,False,False,False,False,True,False,False,True,False,False,3.0,8,0
34,2,878,10,4,3,1,3815,1,1,1,5,4,4,5,3,0,True,False,False,False,False,False,False,False,False,False,True,False,False,3.6666666666666665,3,0
40,1,905,19,3,3,2,2741,8,1,1,15,2,4,7,2,7,True,False,False,False,False,True,False,False,False,False,False,True,False,3.3333333333333335,8,0
38,1,1180,29,2,3,2,6673,7,1,0,17,2,3,1,0,0,True,False,False,False,True,False,False,False,False,False,False,True,False,1.6666666666666667,2,1
29,1,121,27,2,3,3,7639,1,0,3,10,3,2,10,4,9,False,True,True,False,False,False,False,False,False,False,False,True,False,3.3333333333333335,12,1
22,1,1136,5,4,4,1,2328,1,1,1,4,2,2,4,2,2,True,False,False,False,False,False,False,False,False,False,True,False,False,2.3333333333333335,2,0
36,2,635,18,2,3,1,2153,1,0,0,8,2,3,8,1,7,True,False,False,False,False,True,False,False,False,False,False,False,True,2.3333333333333335,4,0
40,0,1151,9,4,2,2,4876,9,0,1,5,5,1,3,2,2,True,False,False,False,True,False,False,False,False,False,False,True,False,4.0,8,0
46,1,644,1,4,3,3,9396,7,0,1,17,3,3,4,2,3,True,False,False,False,True,False,False,False,False,False,True,False,False,2.6666666666666665,3,0
32,1,1045,4,4,1,3,10400,1,0,0,14,2,2,14,8,8,False,True,False,False,False,False,False,False,False,False,False,True,False,3.6666666666666665,12,1
30,0,829,1,3,2,3,8474,1,0,0,12,2,3,11,8,8,True,False,False,False,False,False,False,True,False,False,False,False,True,3.0,9,0
27,2,1242,20,4,3,2,9981,1,0,0,7,2,3,7,7,7,False,True,False,False,False,False,False,False,False,False,False,False,True,3.6666666666666665,6,0
51,1,1469,8,2,2,3,12490,5,0,2,16,5,1,10,9,7,True,False,False,False,False,False,False,False,True,False,False,True,False,2.6666666666666665,6,0
30,1,1005,3,4,3,1,2657,5,1,0,8,5,3,5,2,4,True,False,False,True,False,False,False,False,False,False,False,False,True,2.6666666666666665,1,1
41,1,896,6,4,3,3,13591,3,1,0,16,3,3,1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,True,3.6666666666666665,12,0
30,2,334,26,3,2,2,6696,5,0,0,9,5,2,6,3,1,False,True,True,False,False,False,False,False,False,False,False,False,True,2.3333333333333335,2,1
29,1,992,1,3,3,1,2058,0,0,0,7,1,2,6,2,5,True,False,False,True,False,False,False,False,False,False,False,False,True,3.3333333333333335,3,1
54,1,1147,3,4,3,2,5940,2,0,1,16,4,3,6,2,5,False,True,True,False,False,False,False,False,False,False,False,True,False,3.0,2,0
36,1,1396,5,4,3,2,5914,8,0,0,16,3,4,13,11,7,True,False,False,False,False,True,False,False,False,False,False,False,True,3.3333333333333335,4,0
33,1,147,4,3,2,1,2622,6,0,0,7,3,3,3,2,1,True,False,False,False,False,False,False,False,False,False,False,True,False,3.0,2,0
37,2,663,11,2,3,3,12185,1,1,3,10,1,3,10,8,7,True,False,False,False,False,False,False,False,True,False,True,False,False,3.0,12,0
38,1,119,3,1,3,3,10609,0,0,2,17,6,2,16,10,13,False,True,False,False,False,False,False,False,False,False,True,False,False,2.3333333333333335,9,0
31,0,979,1,3,1,2,4345,0,0,1,6,2,3,5,4,4,True,False,False,False,False,False,False,True,False,False,False,True,False,3.3333333333333335,6,0
59,1,142,3,3,2,1,2177,3,0,1,7,6,3,1,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,2.6666666666666665,4,0
37,2,319,4,1,3,1,2793,4,0,1,13,2,3,9,8,8,False,True,True,False,False,False,False,False,False,True,True,False,False,2.6666666666666665,4,0
29,2,1413,1,2,3,3,7918,1,0,1,11,5,3,11,10,1,False,True,False,False,False,False,False,False,False,False,False,True,False,3.3333333333333335,12,0
35,2,944,1,3,3,3,8789,1,0,0,10,3,4,10,7,8,False,True,True,False,False,False,False,False,False,False,False,False,True,2.3333333333333335,9,0
29,1,896,18,3,2,1,2389,1,1,0,4,3,2,4,3,1,True,False,False,False,False,False,False,False,False,False,False,False,True,3.3333333333333335,4,1
52,1,1323,2,3,2,1,3212,7,0,0,6,3,2,2,2,2,True,False,False,False,False,True,False,False,False,False,False,False,True,3.0,4,0
59,1,818,6,2,3,1,2267,8,0,0,7,2,2,2,2,2,False,False,False,False,False,False,False,False,False,False,False,True,False,3.0,3,0
50,1,854,1,4,3,5,19517,3,0,1,32,3,2,7,0,6,False,True,False,False,False,False,True,False,False,False,True,False,False,3.6666666666666665,20,0
33,1,813,14,3,3,1,2436,5,1,1,8,2,1,5,4,4,True,False,False,False,False,True,False,False,False,False,False,True,False,3.3333333333333335,4,1
43,1,1034,16,4,3,4,16064,5,1,1,22,3,3,17,13,9,False,True,True,False,False,False,True,False,False,False,False,True,False,3.6666666666666665,16,0
33,1,465,2,1,3,1,2707,7,0,0,13,3,4,9,7,7,True,False,False,False,False,True,False,False,False,False,False,True,False,1.0,1,1
32,1,1401,4,3,3,1,3931,2,0,1,6,5,3,4,3,2,False,True,False,False,False,False,False,False,False,True,False,True,False,2.0,2,0
32,1,515,1,4,2,1,3730,0,1,0,4,2,1,3,2,2,True,False,False,False,False,True,False,False,False,False,False,False,True,3.6666666666666665,3,1
39,1,1431,1,3,3,1,2232,7,0,3,7,1,3,3,2,2,True,False,False,False,False,True,False,False,False,False,True,False,False,3.0,3,0
32,0,976,26,3,3,2,4465,0,0,0,4,2,3,3,2,2,False,True,True,False,False,False,False,False,False,False,False,True,False,2.6666666666666665,8,0
41,1,1411,19,3,3,2,3072,2,0,2,17,2,2,1,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,1.6666666666666667,2,0
40,1,1300,24,1,3,2,3319,1,0,2,9,3,3,9,8,7,True,False,False,True,False,False,False,False,False,False,True,False,False,2.0,8,0
45,1,252,1,3,4,5,19202,0,0,1,25,2,3,24,0,7,True,False,False,False,False,False,True,False,False,False,False,True,False,3.3333333333333335,20,0
31,2,1327,3,2,3,3,13675,9,0,1,9,3,3,2,2,2,True,False,False,False,False,False,False,False,True,False,True,False,False,2.0,9,0
33,1,832,5,3,2,1,2911,1,0,1,2,2,2,2,2,2,True,False,False,False,False,False,False,False,False,False,False,True,False,3.3333333333333335,4,0
34,1,470,2,4,2,2,5957,6,0,1,13,3,3,11,9,9,True,False,False,False,False,False,False,True,False,False,False,True,False,2.3333333333333335,2,0
37,1,1017,1,3,2,1,3920,2,0,1,17,2,2,3,1,2,True,False,False,False,False,False,False,False,False,False,False,True,False,1.6666666666666667,1,0
45,2,1199,7,1,4,2,6434,4,0,1,9,1,3,3,2,2,True,False,False,False,False,False,False,True,False,False,False,True,False,2.6666666666666665,6,0
37,2,504,10,1,3,3,10048,6,0,2,17,5,3,1,0,0,True,False,False,False,False,False,False,True,False,False,True,False,False,2.0,9,1
39,2,505,2,3,3,3,10938,0,0,0,20,1,3,19,6,8,True,False,False,True,True,False,False,False,False,False,False,False,True,3.3333333333333335,9,0
29,1,665,15,3,3,1,2340,1,0,0,6,1,3,6,5,5,True,False,False,False,False,False,False,False,False,False,False,False,True,2.6666666666666665,4,0
42,1,916,17,4,4,2,6545,3,1,0,10,1,3,3,2,2,True,False,False,False,False,False,False,False,False,False,False,False,True,2.6666666666666665,2,0
29,1,1247,20,4,3,2,6931,2,0,1,10,2,3,3,2,2,False,True,True,False,False,False,False,False,False,False,True,False,False,4.0,8,0
25,1,685,1,1,3,2,4898,0,0,2,5,3,3,4,2,2,True,False,False,False,False,False,False,True,False,False,False,True,False,2.6666666666666665,6,0
42,1,269,2,4,2,1,2593,0,1,1,10,4,3,9,6,8,True,False,False,False,False,True,False,False,False,False,True,False,False,2.6666666666666665,1,0
40,1,1416,2,1,3,5,19436,0,0,1,22,5,3,21,7,9,True,False,False,False,False,False,False,False,True,False,True,False,False,2.6666666666666665,15,0
51,1,833,1,3,3,1,2723,1,0,0,1,0,2,1,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,3.0,4,0
31,2,307,29,3,2,1,3479,0,0,0,6,2,4,5,4,4,True,False,False,False,False,True,False,False,False,False,False,False,True,2.3333333333333335,2,1
32,2,1311,7,2,4,1,2794,1,0,0,5,3,1,5,1,3,True,False,False,False,False,True,False,False,False,False,False,True,False,2.3333333333333335,2,0
38,0,1327,2,4,2,2,5249,3,0,1,13,0,3,8,7,5,False,True,False,False,False,False,False,False,False,False,False,True,False,4.0,8,0
32,1,128,2,4,2,2,2176,4,0,0,9,5,3,6,2,4,True,False,False,True,False,True,False,False,False,False,False,False,True,3.0,2,0
46,1,488,2,3,1,4,16872,3,1,1,28,2,2,7,7,7,False,True,False,True,False,False,True,False,False,False,False,True,False,2.3333333333333335,8,0
28,1,529,2,1,3,1,3485,2,0,0,5,5,1,0,0,0,True,False,False,False,False,True,False,False,False,False,False,False,True,2.3333333333333335,3,1
29,1,1210,2,1,2,2,6644,2,0,2,10,2,3,0,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,1.6666666666666667,4,0
31,1,1463,23,2,2,2,5582,0,0,1,10,2,3,9,0,8,True,False,False,False,True,False,False,False,False,False,False,True,False,2.6666666666666665,8,0
25,0,675,5,2,4,2,4000,1,0,2,6,2,3,6,3,5,True,False,False,False,True,False,False,False,False,False,True,False,False,2.3333333333333335,2,0
45,1,1385,20,3,3,4,13496,0,1,0,21,2,3,20,7,10,True,False,False,False,True,False,False,False,False,False,False,True,False,3.0,16,0
36,1,1403,6,4,3,1,3210,0,0,1,16,4,3,15,13,11,True,False,False,False,False,True,False,False,False,False,False,True,False,3.6666666666666665,4,0
47,0,666,29,1,3,3,11849,1,1,1,10,2,2,10,7,9,True,False,False,False,False,False,True,False,False,False,False,True,False,2.3333333333333335,6,1
28,1,1158,9,4,3,1,2070,1,0,1,5,3,2,5,2,4,True,False,False,False,False,False,False,False,False,False,False,True,False,4.0,4,0
37,1,228,6,3,3,2,6502,4,0,1,7,5,4,5,4,1,False,True,False,False,False,False,False,False,False,False,False,True,False,3.0,8,0
21,1,996,3,4,2,1,3230,1,0,0,3,4,4,3,2,0,True,False,False,False,False,False,False,False,False,False,False,False,True,2.6666666666666665,3,0
37,0,728,1,1,3,3,13603,2,1,2,15,2,3,5,2,2,True,False,False,False,False,False,False,False,True,False,True,False,False,2.0,12,0
35,1,1315,22,2,4,3,11996,7,0,1,10,6,2,7,7,2,True,False,False,False,False,False,True,False,False,False,True,False,False,2.0,6,0
38,1,322,7,1,4,2,5605,1,1,1,8,3,3,8,0,7,False,True,False,False,False,False,False,False,False,False,True,False,False,1.6666666666666667,2,0
26,2,1479,1,3,3,2,6397,1,0,1,6,6,1,6,5,4,True,False,False,False,False,False,False,True,False,False,True,False,False,2.0,4,0
50,1,797,4,1,3,5,19144,3,0,2,28,4,2,10,4,6,True,False,False,False,False,False,False,False,True,False,True,False,False,1.3333333333333333,10,0
53,1,1070,3,3,3,4,17584,3,1,3,21,5,2,5,3,3,True,False,False,False,False,False,False,False,True,False,False,True,False,3.3333333333333335,12,0
29,2,442,2,2,3,2,4554,1,0,0,10,3,2,10,7,9,False,True,False,False,False,False,False,False,False,False,False,False,True,2.3333333333333335,8,0
55,1,147,20,2,3,2,5415,3,1,1,12,4,3,10,7,8,True,False,False,True,False,True,False,False,False,False,False,True,False,3.3333333333333335,8,0
26,2,496,11,1,3,2,4741,1,1,1,5,3,3,5,3,3,True,False,False,False,True,False,False,False,False,False,False,True,False,1.6666666666666667,2,0
37,1,1372,1,4,3,1,2115,1,0,0,17,3,3,17,12,7,True,False,False,False,False,False,False,False,False,False,False,False,True,3.3333333333333335,4,0
44,2,920,24,4,3,1,3161,3,1,1,19,0,1,1,0,0,True,False,False,False,False,True,False,False,False,False,True,False,False,3.6666666666666665,3,1
38,1,688,23,4,3,2,5745,9,0,1,10,2,3,2,2,2,True,False,False,False,True,False,False,False,False,False,True,False,False,3.3333333333333335,8,0
26,1,1449,16,1,3,1,2373,2,1,1,5,2,3,3,2,2,True,False,False,False,False,True,False,False,False,False,True,False,False,2.3333333333333335,2,1
28,1,1117,8,4,3,1,3310,1,0,0,5,3,3,5,3,2,True,False,False,False,False,False,False,False,False,False,False,False,True,4.0,4,0
49,2,636,10,3,3,5,18665,9,1,0,22,4,3,3,2,2,True,False,False,False,False,False,False,False,True,False,False,False,True,2.6666666666666665,5,0
36,1,506,3,3,3,2,4485,4,0,0,10,2,3,8,0,7,True,False,False,True,False,False,False,False,False,False,False,False,True,3.0,4,0
31,2,444,5,4,3,1,2789,1,0,1,2,5,2,2,2,2,False,True,True,False,False,False,False,False,False,True,True,False,False,3.0,2,0
26,1,950,4,4,2,2,5828,1,1,0,8,0,3,8,7,4,False,True,True,False,False,False,False,False,False,False,False,False,True,3.3333333333333335,8,1
37,2,889,9,2,3,1,2326,1,1,3,4,3,2,4,2,2,True,False,False,False,False,False,False,False,False,False,False,True,False,3.0,4,0
42,2,555,26,3,3,4,13525,5,0,1,23,2,4,20,4,8,False,True,True,False,False,False,False,False,False,False,False,True,False,3.0,8,0
18,1,230,3,3,3,1,1420,1,0,0,0,2,3,0,0,0,True,False,False,False,False,True,False,False,False,False,False,False,True,3.0,3,1
35,1,1232,16,3,3,3,8020,0,0,2,12,3,2,11,9,9,False,True,True,False,False,False,False,False,False,False,False,True,False,2.6666666666666665,6,0
36,2,566,18,3,4,1,3688,4,0,2,4,2,3,1,0,0,True,False,False,False,False,True,False,False,False,False,False,True,False,3.6666666666666665,4,0
51,1,1302,2,4,1,2,5482,5,0,1,13,3,3,4,1,2,True,False,False,False,False,False,False,True,False,False,True,False,False,3.3333333333333335,4,0
41,1,334,2,4,3,4,16015,1,0,0,22,2,3,22,10,4,False,True,False,False,False,False,True,False,False,False,False,False,True,2.6666666666666665,8,0
18,1,812,10,4,2,1,1200,1,0,0,0,2,3,0,0,0,False,True,False,False,False,False,False,False,False,True,False,False,True,2.6666666666666665,3,0
28,1,1476,16,2,4,2,5661,0,0,0,9,2,3,8,3,7,True,False,False,False,True,False,False,False,False,False,False,False,True,2.0,2,0
31,1,218,7,2,4,2,6929,4,0,1,10,3,2,8,7,7,False,True,False,True,False,False,False,False,False,False,False,True,False,2.6666666666666665,8,0
39,1,1132,1,3,4,3,9613,0,0,3,19,5,2,18,10,7,True,False,False,False,True,False,False,False,False,False,True,False,False,2.6666666666666665,12,0
36,0,1105,24,2,3,2,5674,7,0,1,11,3,3,9,8,8,True,False,False,False,False,True,False,False,False,False,False,True,False,2.3333333333333335,4,0
32,1,906,7,4,2,2,5484,1,0,1,13,3,2,13,8,8,False,True,False,False,False,False,False,False,False,False,False,True,False,3.3333333333333335,6,0
38,1,849,25,1,2,3,12061,3,0,1,19,2,3,10,8,1,True,False,False,False,False,False,False,False,True,False,False,True,False,2.0,6,0
58,0,390,1,4,1,2,5660,2,1,1,12,2,3,5,3,2,True,False,False,False,True,False,False,False,False,False,True,False,False,3.6666666666666665,6,0
31,1,691,5,3,3,1,4821,0,1,1,6,4,3,5,2,3,True,False,False,True,False,False,False,False,False,False,False,True,False,3.3333333333333335,4,0
31,1,106,2,1,2,2,6410,3,0,0,9,1,3,2,2,0,False,False,False,False,False,False,False,False,False,False,False,True,False,2.0,2,0
45,2,1249,7,1,3,3,5210,1,0,1,24,2,3,24,9,11,True,False,False,False,False,True,False,False,False,False,True,False,False,1.0,3,0
31,1,192,2,3,3,1,2695,0,1,1,3,2,1,2,2,2,True,False,False,False,False,False,False,False,False,False,True,False,False,3.0,4,0
33,2,553,5,4,3,3,11878,6,0,2,12,2,3,10,6,8,True,False,False,False,False,False,True,False,False,False,False,True,False,2.6666666666666665,6,0
39,1,117,10,3,3,4,17068,1,1,0,21,3,3,21,9,10,True,False,False,False,False,False,True,False,False,False,False,True,False,2.6666666666666665,4,0
43,2,185,10,3,3,1,2455,0,0,0,9,5,3,8,7,7,True,False,False,False,False,True,False,False,False,False,False,False,True,2.6666666666666665,4,0
49,1,1091,1,3,2,4,13964,7,1,0,25,2,3,7,1,7,True,False,False,True,True,False,False,False,False,False,False,False,True,3.3333333333333335,12,0
52,1,723,8,3,2,2,4941,2,0,0,11,3,2,8,2,7,True,False,False,False,False,False,False,False,False,False,False,True,False,2.0,4,1
27,1,1220,5,3,3,1,2478,1,1,0,4,2,2,4,3,2,True,False,False,False,False,False,False,False,False,False,False,False,True,2.3333333333333335,2,0
32,1,588,8,3,2,2,5228,1,1,0,13,2,3,13,12,9,False,True,False,True,False,False,False,False,False,False,False,True,False,3.0,4,0
27,1,1377,2,4,3,2,4478,1,1,0,5,3,3,5,4,4,False,True,False,False,False,False,False,False,False,False,False,False,True,2.6666666666666665,6,0
31,1,691,7,4,3,2,7547,4,0,3,13,3,3,7,7,7,False,True,True,False,False,False,False,False,False,False,True,False,False,4.0,8,0
32,1,1018,2,1,4,2,5055,7,0,0,10,0,2,7,7,7,True,False,False,False,False,False,False,False,False,False,False,False,True,2.6666666666666665,8,0
28,1,1157,2,1,1,1,3464,5,1,0,5,4,2,3,2,2,True,False,False,False,False,False,False,False,False,False,False,True,False,3.0,4,1
30,1,1275,28,4,3,2,5775,1,0,2,11,2,3,10,8,9,True,False,False,False,False,False,False,False,False,False,False,True,False,4.0,8,0
31,2,798,7,3,2,3,8943,1,0,1,10,2,3,10,9,9,True,False,False,False,False,False,False,True,False,False,False,True,False,2.3333333333333335,9,0
39,1,1162,3,4,3,2,5238,4,1,0,12,3,2,1,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,2.6666666666666665,6,1
33,2,508,10,2,2,2,4682,3,0,0,9,6,2,7,7,1,False,True,True,False,False,False,False,False,False,False,False,False,True,3.0,8,0
47,1,1482,5,4,3,5,18300,4,0,1,21,2,3,3,2,1,True,False,False,False,False,False,False,False,True,False,False,True,False,3.0,15,0
43,2,559,10,3,2,2,5257,1,0,1,9,3,4,9,7,0,True,False,False,False,False,True,False,False,False,False,True,False,False,2.6666666666666665,6,0
27,0,210,1,3,3,2,6349,0,1,1,6,0,3,5,4,4,False,True,True,False,False,False,False,False,False,False,False,True,False,3.0,4,0
54,2,928,20,4,3,2,4869,3,0,0,20,4,2,4,3,3,True,False,False,False,False,False,False,False,False,False,False,False,True,3.6666666666666665,6,0
43,1,1001,7,3,3,3,9985,8,0,1,10,1,2,1,0,0,True,False,False,False,True,False,False,False,False,False,False,True,False,1.6666666666666667,3,0
45,1,549,8,4,3,2,3697,9,0,2,12,3,3,10,9,8,True,False,False,False,False,False,False,False,False,False,False,True,False,3.0,8,0
40,1,1124,1,2,1,2,7457,2,1,3,6,2,2,4,3,2,False,True,False,False,False,False,False,False,False,False,False,True,False,3.0,8,0
29,1,318,8,2,1,1,2119,1,1,0,7,4,2,7,7,7,True,False,False,False,False,True,False,False,False,False,False,True,False,2.3333333333333335,1,1
29,1,738,9,2,2,1,3983,0,0,0,4,2,3,3,2,2,True,False,False,False,False,True,False,False,False,False,False,False,True,3.0,4,0
30,1,570,5,4,2,2,6118,1,0,3,10,2,3,10,9,2,False,True,True,False,False,False,False,False,False,False,True,False,False,3.3333333333333335,6,0
27,1,1130,8,2,3,2,6214,1,0,1,8,3,3,8,7,7,False,True,True,False,False,False,False,False,False,False,False,True,False,1.6666666666666667,4,0
37,1,1192,5,4,3,2,6347,7,0,2,8,2,2,6,2,4,True,False,False,False,False,False,False,True,False,False,True,False,False,3.6666666666666665,8,0
38,1,343,15,3,2,3,11510,0,1,1,12,3,3,11,10,9,True,False,False,False,False,False,False,False,True,False,True,False,False,3.0,12,0
31,1,1232,7,3,3,3,7143,1,1,0,11,2,2,11,9,10,True,False,False,False,False,False,False,True,False,False,False,False,True,3.3333333333333335,12,0
29,1,144,10,4,2,2,8268,1,1,2,7,2,3,7,7,7,False,True,True,False,False,False,False,False,False,False,True,False,False,2.3333333333333335,4,0
35,1,1296,5,3,3,3,8095,0,0,0,17,5,3,16,6,13,True,False,False,True,False,False,False,True,False,False,False,False,True,3.0,6,0
23,1,1309,26,3,3,1,2904,1,0,2,4,2,2,4,2,2,True,False,False,False,False,False,False,False,False,False,True,False,False,3.3333333333333335,4,0
41,1,483,6,4,2,2,6032,6,1,0,8,3,3,5,4,2,True,False,False,False,False,False,False,True,False,False,False,False,True,3.3333333333333335,4,0
47,2,1309,4,2,3,2,2976,3,0,0,5,3,3,0,0,0,False,True,False,False,False,False,False,False,False,True,False,False,True,2.0,6,0
